0.28674,1.37989
0.69289,1.93188
0.62908,1.79036
0.65145,2.00963
0.28566,1.56944
0.24912,1.29831
0.80732,2.84236
0.04215,0.87786
0.49550,1.70293
0.70041,1.93166
0.44914,1.48703
0.39747,1.34188
0.77550,2.47738
0.52204,1.59832
0.52998,1.64040
0.98428,4.68925
0.24493,1.39234
0.26236,1.26082
0.19878,1.29559
0.42696,1.50559
0.22126,1.43249
0.98347,4.60695
0.69684,2.05746
0.08868,1.33349
0.00086,0.81894
0.17013,1.30700
0.03348,0.99253
0.41072,1.54341
0.48362,1.61572
0.33941,1.36006
0.35017,1.42706
0.21488,1.49439
0.21459,1.30048
0.10694,1.39836
0.90225,3.53078
0.87276,3.31146
0.20436,1.21381
0.97416,4.53312
0.35433,1.48047
0.60554,1.86381
0.33762,1.42819
0.69516,2.01536
0.05678,1.10740
0.66167,1.90334
0.80071,2.50096
0.11427,1.42674
0.32183,1.25820
0.94271,4.15852
0.44441,1.47521
0.35850,1.46293
0.97763,4.75991
0.02118,0.95503
0.70293,2.24786
0.10276,1.22640
0.51052,1.73298
0.72884,2.38721
0.84903,3.16989
0.45441,1.54630
0.70406,2.01099
0.10621,1.16257
0.24307,1.36332
0.66984,1.98852
0.04458,0.99297
0.94825,4.04276
0.93457,3.69229
0.00192,1.00659
0.24777,1.48500
0.82700,2.81124
0.53366,1.59926
0.16795,1.23630
0.41338,1.35488
0.22716,1.34294
0.47572,1.46153
0.25838,1.29331
0.44713,1.62896
0.25556,1.31697
0.94906,4.12645
0.23962,1.38580
0.63894,1.94484
0.70937,2.18585
0.31908,1.58153
0.65768,2.16399
0.33081,1.50572
0.85241,3.00278
0.63721,1.99101
0.20009,1.27401
0.54468,1.85399
0.63890,1.99848
0.18825,1.03887
0.51372,1.76112
0.12696,1.11164
0.95816,4.37000
0.63853,1.84001
0.07242,0.94521
0.48026,1.51103
0.66894,1.81302
0.25578,1.19888
0.09553,1.23058
0.94761,4.08856
0.52958,1.56119
0.63299,1.84300
0.71036,2.16779
0.85418,3.02073
0.72191,2.02020
0.87114,3.19584
0.91487,3.88479
0.75570,2.42789
0.63956,1.95370
0.88418,3.39073
0.12670,1.25107
0.66584,1.94732
0.46611,1.46433
0.51448,1.81184
0.42488,1.54943
0.78549,2.29720
0.19542,1.29935
0.04508,1.06254
0.81691,2.75010
0.13841,1.21247
0.96410,4.38557
0.82613,2.92018
0.65645,1.84656
0.54859,1.62910
0.68019,2.08982
0.60996,1.91358
0.22112,1.25028
0.24601,1.28382
0.22250,1.33728
0.34843,1.52914
0.88185,3.47124
0.65073,2.05301
0.46423,1.64308
0.02488,1.03637
0.21063,1.27183
0.31777,1.36245
0.09497,1.27462
0.26087,1.39030
0.01121,1.13388
0.97715,4.80198
0.74868,2.39513
0.69692,2.06603
0.10176,1.20091
0.03793,1.03805
0.66418,1.94035
0.32387,1.41689
0.26695,1.45570
0.83728,2.85905
0.54571,1.69874
0.34010,1.53793
0.15861,1.25400
0.56708,1.72756
0.02369,1.14494
0.29703,1.51522
0.60137,1.88924
0.33223,1.45504
0.95012,4.08776
0.97617,4.55271
0.31592,1.31003
0.04600,1.05326
0.83053,2.79138
0.34429,1.53935
0.42863,1.50269
0.35957,1.51539
0.35386,1.46353
0.70496,2.16300
0.73834,2.31914
0.25941,1.39970
0.40374,1.66105
0.78871,2.70504
0.91466,3.75192
0.06444,1.12074
0.54907,1.65608
0.05941,1.25260
0.44346,1.49894
0.35005,1.42362
0.83991,2.96656
0.73413,2.31906
0.70062,2.10255
0.81709,2.82339
0.60844,1.69724
0.19704,1.22103
0.99329,4.98771
0.62589,1.97766
0.66097,1.96832
0.62454,1.78877
0.94537,4.18694
0.72228,2.29237
0.20598,1.41793
0.79641,2.63948
0.64732,1.84988
0.07308,1.18634
0.37157,1.42783
0.20946,1.25472
0.01978,1.10293
0.57089,1.65583
0.39619,1.62813
0.29258,1.56486
0.40919,1.48556
0.88858,3.55869
0.62916,2.01102
0.13160,1.28980
0.74547,2.22841
0.15411,1.36206
0.44771,1.57570
0.71202,2.18175
0.77401,2.51656
0.20287,1.39565
0.83502,2.90554
0.79984,2.57111
0.78750,2.46782
0.79345,2.53917
0.03988,1.15730
0.00879,1.01423
0.30881,1.44625
0.16962,1.32926
0.46095,1.66521
0.71802,2.22497
0.63138,1.91577
0.55610,1.70205
0.74202,2.32324
0.24966,1.33408
0.12197,1.24490
0.66113,1.83496
0.86232,3.24923
0.50449,1.42872
0.66521,1.95017
0.96377,4.44059
0.21120,1.42122
0.23390,1.13781
0.84717,2.98865
0.82385,2.79880
0.12207,1.20968
0.46499,1.68597
0.80385,2.59400
0.29401,1.48549
0.62245,1.77500
0.26725,1.16709
0.59128,1.86897
0.78799,2.44380
0.07953,1.08411
0.73667,2.31291
0.73789,2.32596
0.25024,1.27897
0.49975,1.57010
0.93597,3.85125
0.24976,1.43879
0.65544,1.98277
0.95065,4.32754
0.17197,1.25569
0.56484,1.78905
0.36308,1.39865
0.95736,4.46963
0.64433,1.79320
0.67604,1.94257
0.36175,1.39344
0.07926,1.33890
0.92234,3.60932
0.18327,1.36477
0.83113,2.70492
0.35050,1.46353
0.82676,2.78843
0.81127,2.67195
0.81806,2.96708
0.70733,2.12227
0.11613,1.10824
0.42013,1.53409
0.56961,1.76053
0.42174,1.42361
0.22849,1.33908
0.95086,4.22052
0.74244,2.34237
0.49834,1.63001
0.14045,1.26697
0.21092,1.29132
0.94379,4.03457
0.89426,3.38278
0.64416,1.72434
0.26919,1.29994
0.42524,1.41415
0.91756,3.95124
0.02864,1.07048
0.01568,1.04224
0.92871,3.79895
0.02238,0.97470
0.04781,1.23510
0.54664,1.62378
0.77184,2.36750
0.96884,4.26853
0.98070,4.65154
0.09519,1.11521
0.25149,1.43894
0.37269,1.44726
0.75143,2.51529
0.45330,1.30447
0.09567,1.11649
0.04788,1.26428
0.42030,1.53095
0.46940,1.63255
0.35817,1.46459
0.76883,2.45115
0.09424,1.07590
0.58193,1.81715
0.27573,1.49040
0.49982,1.61870
0.91561,3.76247
0.71002,2.06527
0.93782,4.20874
0.91385,3.68539
0.63422,1.79624
0.12133,1.20993
0.23179,1.42799
0.20231,1.34954
0.99268,4.99186
0.41651,1.55276
0.64001,1.95799
0.49975,1.71776
0.76410,2.34543
0.53228,1.68262
0.32096,1.30510
0.85621,3.22505
0.64297,1.79226
0.56423,1.62881
0.45755,1.65619
0.33321,1.39592
0.59856,1.71149
0.66305,2.29265
0.06868,0.95932
0.53052,1.73812
0.83708,2.90649
0.80980,2.92008
0.22681,1.18471
0.82783,2.91024
0.56968,1.70638
0.20472,1.12606
0.61039,1.80122
0.79252,2.56943
0.71097,2.15747
0.04831,1.06813
0.63925,1.66144
0.45773,1.52449
0.81272,2.65389
0.82442,2.78736
0.11463,1.08476
0.43648,1.53937
0.92083,3.85160
0.61944,1.90088
0.15987,1.09315
0.23328,1.42960
0.70480,2.09609
0.15880,1.37045
0.06722,1.00908
0.61926,1.92740
0.64056,1.77366
0.36824,1.47336
0.94666,4.26884
0.37529,1.73828
0.88134,3.34983
0.46645,1.72758
0.52982,1.64017
0.86147,3.17046
0.86275,3.33106
0.38034,1.63571
0.61180,1.90211
0.14593,1.32573
0.48161,1.61040
0.57276,1.78000
0.59054,1.81493
0.84751,2.93860
0.12908,1.01660
0.13572,1.11727
0.45918,1.55966
0.78653,2.53552
0.65133,1.83311
0.54813,1.71441
0.65609,2.07972
0.34480,1.55764
0.93303,3.85413
0.42158,1.64813
0.12635,1.43514
0.63291,1.96484
0.25967,1.39282
0.48521,1.62559
0.63178,1.67511
0.95139,4.40872
0.95705,4.39727
0.70296,1.89137
0.91563,3.66421
0.33918,1.54108
0.74160,2.22767
0.23266,1.46953
0.50746,1.79310
0.18061,1.14180
0.45139,1.65300
0.22037,1.36201
0.57659,1.75097
0.74039,2.34455
0.87306,3.28068
0.63483,1.79905
0.04283,1.06236
0.88718,3.31531
0.50526,1.50049
0.49542,1.58268
0.93468,3.91163
0.53798,1.53784
0.64671,2.03558
0.45847,1.47598
0.18257,1.18236
0.61458,1.73989
0.67773,1.88436
0.53698,1.72444
0.70611,2.15030
0.70587,2.25433
0.18243,1.20965
0.73206,2.25645
0.08439,1.24687
0.50711,1.56879
0.79214,2.70649
0.76832,2.56148
0.98376,4.65482
0.02545,1.10104
0.32833,1.47616
0.58142,1.70183
0.87945,3.36455
0.34450,1.41838
0.87350,3.26498
0.60528,1.86911
0.19741,1.40961
0.69278,1.92119
0.98039,4.71915
0.18928,1.44015
0.74115,2.34650
0.38768,1.41200
0.92861,3.85882
0.43605,1.39533
0.11639,1.10920
0.04059,1.23411
0.79727,2.51424
0.82187,2.71744
0.95742,4.26693
0.08773,1.03911
0.01164,1.15160
0.51002,1.78648
0.37266,1.35813
0.58442,1.71946
0.89718,3.44842
0.94426,4.10764
0.35985,1.60790
0.94594,4.25762
0.60847,1.83771
0.74606,2.43188
0.58406,1.50257
0.66564,2.06882
0.82839,2.84570
0.03108,0.92543
0.94229,4.11483
0.38009,1.57400
0.47012,1.63123
0.35754,1.43534
0.31973,1.44767
0.42722,1.54129
0.96983,4.68720
0.98285,4.74945
0.77952,2.41013
0.49472,1.67129
0.86720,3.20971
0.47129,1.50505
0.71630,2.23286
0.39846,1.54548
0.58691,1.64962
0.81676,2.72995
0.69324,2.12316
0.10067,1.11831
0.67376,1.93978
0.40976,1.65584
0.84811,2.84881
0.90575,3.71316
0.39201,1.70172
0.40711,1.52230
0.74306,2.24290
0.98818,4.91938
0.54155,1.66121
0.73622,2.43667
0.59742,1.85545
0.73734,2.27897
0.85570,3.06030
0.04321,0.98252
0.53693,1.59738
0.54596,1.64111
0.15658,1.15707
0.44323,1.55797
0.50087,1.69531
0.07682,1.05512
0.79743,2.44113
0.06869,1.00409
0.19624,1.35132
0.57703,1.76010
0.78487,2.61074
0.84600,2.87041
0.16017,1.08669
0.04510,1.03522
0.14033,1.36913
0.33800,1.44538
0.81615,2.69784
0.49181,1.57613
0.29565,1.39104
0.16226,1.32519
0.66073,2.04791
0.56727,1.69040
0.61788,1.70080
0.71841,2.31301
0.79540,2.72177
0.99625,4.95782
0.89994,3.67110
0.34550,1.49180
0.24815,1.39397
0.31816,1.54508
0.43594,1.59553
0.22267,1.41237
0.48381,1.55669
0.76663,2.46578
0.21389,1.39171
0.74426,2.27371
0.49019,1.60230
0.30167,1.45737
0.81483,2.72342
0.65551,2.13300
0.63449,1.92793
0.89489,3.39875
0.61599,1.79851
0.58555,1.90709
0.28663,1.50278
0.34036,1.28339
0.59744,1.93865
0.97623,4.57171
0.75916,2.37632
0.03699,1.08127
0.53991,1.65846
0.50662,1.51531
0.84715,3.24536
0.78839,2.42051
0.28817,1.47629
0.67791,2.11574
0.66974,2.19700
0.62822,1.83611
0.66806,1.91354
0.80786,2.48116
0.14038,1.14179
0.96645,4.48051
0.93407,4.00799
0.78012,2.39692
0.14070,1.28517
0.94080,4.08866
0.72014,2.23792
0.20115,1.43299
0.26950,1.36525
0.15195,1.19976
0.79533,2.50093
0.48314,1.48864
0.00903,1.00539
0.01989,1.16613
0.70207,2.13373
0.86686,3.26005
0.52953,1.71468
0.98589,4.59915
0.39132,1.53693
0.69557,1.97088
0.34367,1.56489
0.18904,1.14173
0.74301,2.36439
0.72130,2.13068
0.31149,1.40063
0.35953,1.31560
0.53274,1.66753
0.05439,1.23660
0.67698,2.05123
0.85451,3.07874
0.61580,1.99085
0.63166,1.72329
0.21677,1.35217
0.88867,3.73499
0.99309,4.94869
0.47021,1.58034
0.68570,2.07610
0.55438,1.78883
0.11948,1.23282
0.35703,1.51145
0.85316,3.06296
0.35616,1.45683
0.43211,1.68334
0.45372,1.50100
0.41153,1.71188
0.09708,1.04120
0.72883,2.05545
0.30403,1.39893
0.45766,1.38738
0.30549,1.39556
0.59349,1.76336
0.77028,2.42962
0.26525,1.49863
0.48314,1.59899
0.55088,1.78739
0.29804,1.40541
0.94452,4.14318
0.00236,0.94495
0.62794,1.96699
0.17094,1.44669
0.52793,1.71689
0.23014,1.42132
0.66808,1.95158
0.94253,4.19826
0.86669,3.27523
0.83799,3.00065
0.48825,1.63044
0.35540,1.56535
0.71668,2.32211
0.04945,1.20926
0.26918,1.48655
0.07307,1.27988
0.70906,2.04169
0.81227,2.86285
0.39265,1.41068
0.51810,1.77657
0.86883,3.11017
0.34939,1.50118
0.07493,1.13014
0.15119,1.25583
0.40081,1.44496
0.12857,1.16244
0.43997,1.58757
0.91322,3.72383
0.48474,1.66542
0.00265,0.94956
0.36792,1.33685
0.87135,3.24055
0.87001,3.19715
0.70583,2.04893
0.83494,2.86653
0.84484,2.94968
0.97765,4.89620
0.16705,1.43675
0.00836,1.10186
0.61056,1.73662
0.29313,1.36050
0.36773,1.39563
0.76886,2.42073
0.86524,3.14683
0.60937,1.78513
0.39300,1.66246
0.76108,2.48470
0.46702,1.51265
0.20628,1.34658
0.37015,1.63195
0.44352,1.58090
0.93827,4.04182
0.35190,1.39783
0.44180,1.59014
0.56237,1.71398
0.89123,3.55366
0.42905,1.51155
0.33902,1.56227
0.68365,2.17779
0.94875,4.16917
0.99273,4.83418
0.81244,2.81344
0.49717,1.58660
0.52970,1.68306
0.94197,4.01448
0.90754,3.61901
0.03804,1.13848
0.66988,1.90956
0.47105,1.44364
0.48450,1.44761
0.61485,1.78442
0.32398,1.43111
0.46944,1.66168
0.70861,2.33074
0.04822,1.06563
0.62807,1.91151
0.84359,3.07255
0.12766,1.14599
0.05157,1.22513
0.11878,1.21764
0.35410,1.39780
0.58089,1.85191
0.55212,1.63803
0.25686,1.45163
0.79380,2.72014
0.22462,1.18922
0.16126,1.22556
0.10613,1.17990
0.70952,2.21718
0.71704,2.08151
0.67703,2.14437
0.85690,3.08591
0.51221,1.65109
0.58160,1.74775
0.97766,4.60623
0.63232,1.86223
0.39732,1.65509
0.34393,1.28492
0.16299,1.28210
0.51113,1.63665
0.29480,1.29702
0.37149,1.40465
0.44001,1.63337
0.79317,2.45992
0.50174,1.54083
0.97712,4.67685
0.96396,4.62287
0.29402,1.39131
0.39125,1.57363
0.32409,1.48730
0.72862,2.24105
0.16611,1.17688
0.43451,1.52655
0.39741,1.40098
0.15210,1.38049
0.21914,1.43449
0.14102,1.06490
0.76619,2.53560
0.24528,1.35841
0.59257,1.73724
0.16843,1.32916
0.82381,2.99879
0.65153,1.81953
0.33781,1.36494
0.30553,1.34583
0.58144,1.63715
0.85275,3.25513
0.43437,1.42247
0.96517,4.24442
0.26096,1.31418
0.06676,1.13954
0.47982,1.59259
0.52158,1.71685
0.63490,2.01356
0.25270,1.19363
0.38755,1.54135
0.36379,1.30829
0.64846,1.88840
0.56162,1.78197
0.32137,1.44857
0.11080,1.21767
0.18909,1.15604
0.64828,2.13598
0.73290,2.05615
0.37872,1.27696
0.92650,3.90519
0.57404,1.77808
0.50057,1.57867
0.70025,2.24533
0.52393,1.53399
0.43902,1.51683
0.10371,1.19839
0.20036,1.34255
0.33871,1.43653
0.67305,2.03339
0.02941,1.07071
0.65144,1.91188
0.10138,1.24564
0.77385,2.41518
0.61441,1.76196
0.47867,1.64399
0.89593,3.45835
0.88248,3.24969
0.66277,2.03291
0.91173,3.52675
0.49797,1.50889
0.34009,1.32528
0.54490,1.65732
0.35727,1.49563
0.61425,1.87322
0.97035,4.49250
0.41363,1.49448
0.95395,4.42005
0.69359,2.22873
0.02643,0.98521
0.11574,1.20971
0.80635,2.61320
0.16225,1.47592
0.02561,1.02127
0.30170,1.41338
0.63100,1.95122
0.20009,1.13205
0.45558,1.48341
0.78378,2.55842
0.63889,2.06787
0.88816,3.43701
0.95895,4.25179
0.58651,1.61707
0.13461,1.07013
0.71112,2.03145
0.96806,4.50507
0.57544,1.76667
0.63352,1.79771
0.83698,3.09607
0.87128,3.40537
0.93084,3.83325
0.50923,1.74573
0.15703,1.32416
0.13178,1.22229
0.06956,1.10527
0.60333,1.76799
0.82279,2.87826
0.85681,3.09381
0.63224,1.86611
0.40835,1.58012
0.00295,1.21958
0.03599,1.07255
0.94487,4.23520
0.88519,3.46137
0.81249,2.65622
0.92922,3.92001
0.72549,2.16741
0.79057,2.64892
0.24944,1.34192
0.93654,3.96802
0.14121,1.25870
0.58284,1.86593
0.42483,1.33423
0.69284,2.24202
0.18009,1.35303
0.88314,3.18677
0.05066,1.28939
0.30704,1.46270
0.30774,1.25758
0.12215,1.34719
0.92561,3.79990
0.57760,1.90692
0.73087,2.26738
0.41076,1.54133
0.05123,1.05002
0.03641,1.26420
0.71069,2.01272
0.22933,1.19002
0.32240,1.36179
0.72573,2.29673
0.87451,3.40955
0.21819,1.31119
0.70195,2.09615
0.62382,1.94964
0.13591,1.15720
0.68638,2.11409
0.78582,2.57672
0.83832,2.83115
0.58356,1.76861
0.73019,2.49727
0.81873,2.91555
0.42436,1.38142
0.56233,1.62380
0.42748,1.46490
0.73635,2.25573
0.18162,1.36640
0.64883,2.08356
0.83140,2.82905
0.82785,2.91628
0.10499,1.12948
0.47310,1.58939
0.06758,1.26236
0.12386,1.26187
0.79458,2.53676
0.43669,1.50004
0.21727,1.30660
0.67469,1.98323
0.82102,3.00268
0.50701,1.61487
0.04078,1.17779
0.39316,1.50677
0.99162,4.79656
0.96447,4.22447
0.75625,2.45198
0.81163,2.79011
0.62270,1.82317
0.69808,2.15873
0.45647,1.45334
0.03295,1.17062
0.52672,1.59240
0.46141,1.66839
0.97827,4.42911
0.13133,1.23357
0.98958,4.90816
0.86433,3.26923
0.73739,2.20245
0.19321,1.36735
0.92000,3.84740
0.46813,1.42058
0.46156,1.64813
0.71651,2.16721
0.32169,1.35443
0.44847,1.43509
0.39357,1.53981
0.83290,2.88518
0.60939,1.73048
0.04246,1.19907
0.70723,1.80667
0.40137,1.50688
0.16167,1.39831
0.85338,3.07667
0.28954,1.43375
0.06119,0.95364
0.06768,1.17241
0.39748,1.46869
0.38402,1.33632
0.69400,1.92321
0.57168,1.64424
0.42491,1.48227
0.28847,1.32115
0.61334,1.80412
0.96256,4.33773
0.03678,0.99385
0.30932,1.56542
0.29999,1.35304
0.73681,2.36861
0.25385,1.39976
0.27297,1.22149
0.25980,1.20745
0.75728,2.38285
0.12077,1.35460
0.53773,1.69852
0.33446,1.49384
0.89569,3.57578
0.46530,1.57338
0.30118,1.33819
0.04770,1.18771
0.39776,1.33823
0.01781,1.04576
0.57760,1.68951
0.51985,1.63387
0.77967,2.45435
0.20560,1.34741
0.21358,1.25662
0.91781,3.86776
0.54304,1.85058
0.31442,1.45786
0.56460,1.76386
0.02299,0.99735
0.19181,1.45659
0.36689,1.39545
0.63144,1.88767
0.77035,2.53787
0.77055,2.41582
0.88389,3.15221
0.29610,1.51220
0.74614,2.28683
0.20502,1.25488
0.14331,1.26792
0.69948,1.98047
0.95852,4.43942
0.29364,1.60118
0.81953,2.70075
0.16764,1.30973
0.57320,1.64145
0.04078,1.17048
0.07834,1.18460
0.82642,2.84229
0.17570,1.19697
0.53532,1.70601
0.55782,1.81995
0.38016,1.72154
0.25072,1.42045
0.18844,1.22784
0.78908,2.58308
0.15846,1.46932
0.38124,1.48513
0.50504,1.58557
0.76258,2.36428
0.98407,4.66700
0.78243,2.70005
0.44954,1.62251
0.45662,1.53362
0.48442,1.50277
0.82390,2.76313
0.18625,1.37867
0.41945,1.53522
0.35251,1.48769
0.94708,4.21866
0.15090,1.36138
0.42823,1.40837
0.01847,1.07601
0.05820,1.10431
0.81609,2.76390
0.73839,2.19112
0.10760,1.14125
0.68306,1.93706
0.31260,1.43516
0.94896,4.19575
0.61273,1.89060
0.99324,4.87779
0.78768,2.47919
0.19179,1.08841
0.55953,1.90831
0.09264,1.17715
0.68171,2.12691
0.57125,1.68281
0.06757,1.11078
0.88093,3.41469
0.93716,3.97374
0.50888,1.64233
0.12267,1.32270
0.31653,1.50811
0.17585,1.14523
0.31165,1.50996
0.65703,1.98337
0.75531,2.20510
0.04434,0.98433
0.38601,1.64973
0.27440,1.47525
0.72457,2.51507
0.14575,1.12368
0.96330,4.45158
0.47731,1.72696
0.05885,1.39135
0.37731,1.45496
0.98955,4.76274
0.76398,2.39794
0.38832,1.44215
0.19789,1.01880
0.46083,1.61668
0.73093,2.06011
0.41745,1.48161
0.22946,1.40046
0.67709,1.90794
0.73144,2.25426
0.37987,1.49285
0.28730,1.43040
0.80705,2.79467
0.73511,2.22305
0.96987,4.49185
0.96504,4.25695
0.10576,1.36444
0.71833,2.32346
0.86061,3.16466
0.90226,3.57829
0.39247,1.52376
0.55449,1.72279
0.49811,1.63881
0.99604,4.85659
0.63273,1.88324
0.07489,1.17197
0.68001,2.28442
0.13987,1.20334
0.33253,1.31675
0.66907,2.03688
0.31497,1.29856
0.60100,1.86674
0.26077,1.23951
0.46649,1.67626
0.04584,1.09768
0.53782,1.77073
0.76122,2.17961
0.60556,1.72500
0.37330,1.54650
0.43311,1.58707
0.16354,1.29843
0.58980,1.98921
0.22302,1.42367
0.31619,1.51286
0.87734,3.29695
0.16001,1.24032
0.22829,1.35443
0.04084,1.12915
0.59077,1.72358
0.79696,2.49509
0.86142,3.16797
0.77780,2.60917
0.38438,1.55898
0.70240,2.22781
0.58006,1.68551
0.38221,1.41562
0.12271,1.10764
0.53566,1.84439
0.51598,1.47662
0.79999,2.71764
0.59971,1.98758
0.44424,1.46040
0.48663,1.81261
0.95621,4.24478
0.95133,4.09333
0.68250,2.00261
0.79827,2.76071
0.21228,1.45840
0.67876,1.98813
0.50284,1.57543
0.11109,1.41727
0.80099,2.60453
0.63176,1.78550
0.13086,1.33669
0.57884,1.94288
0.09611,1.32118
0.45847,1.54753
0.76652,2.54120
0.52294,1.54998
0.82176,2.73578
0.59126,1.96552
0.21182,1.67117
0.89107,3.48804
0.96992,4.37979
0.41222,1.49135
0.67277,2.08576
0.58050,1.64179
0.47583,1.44132
0.76750,2.46145
0.17322,1.12863
0.91720,3.79957
0.37108,1.43285
0.27832,1.34439
0.56675,1.63860
0.73586,2.13985
0.17210,1.24124
0.72462,2.23916
0.73317,2.33357
0.15611,1.25882
0.11825,1.17378
0.03340,1.18186
0.63833,2.02899
0.67589,2.21768
0.58292,1.79287
0.81838,2.75484
0.28780,1.28375
0.93974,3.90599
0.97014,4.43753
0.95231,4.08037
0.02831,1.04554
0.95618,4.27083
0.99982,4.90094
0.86239,3.30876
0.95975,4.47212
0.34517,1.50654
0.53326,1.56741
0.70314,2.07124
0.05729,0.91064
0.78943,2.53866
0.76034,2.31483
0.31852,1.67093
0.55319,1.88148
0.46155,1.69692
0.00139,1.06736
0.84295,2.98663
0.76547,2.58315
0.22072,1.51374
0.72497,2.41047
0.13275,1.28499
0.55059,1.65875
0.49253,1.51977
0.55748,1.74730
0.73374,2.30368
0.45674,1.48507
0.15495,1.26248
0.03116,1.01440
0.72879,2.12511
0.43430,1.47728
0.55539,1.68980
0.11476,0.99121
0.93441,3.80594
0.76134,2.33833
0.68026,1.91807
0.76116,2.31228
0.16781,1.30207
0.22170,1.49558
0.11331,1.14015
0.59639,1.70209
0.99548,5.19589
0.05972,1.01222
0.29738,1.35777
0.15391,1.23887
0.77153,2.43927
0.02328,1.09089
0.82510,2.82507
0.18660,1.32966
0.64701,1.82529
0.63326,1.63329
0.43712,1.40545
0.70351,2.28781
0.84287,2.92176
0.69671,2.05182
0.91611,3.91945
0.73303,2.29739
0.06083,1.02154
0.57406,1.84268
0.42529,1.59788
0.13434,1.26013
0.27420,1.28493
0.26003,1.40589
0.41310,1.60823
0.44440,1.56238
0.15078,1.43356
0.15288,1.36017
0.43732,1.53226
0.54504,1.72988
0.15121,1.08663
0.79667,2.54935
0.81593,2.80040
0.30159,1.37178
0.38327,1.48905
0.56770,1.45698
0.26486,1.43001
0.38787,1.55459
0.89578,3.64118
0.51238,1.66021
0.92675,3.81454
0.26999,1.39828
0.80802,2.70305
0.08483,1.12703
0.75333,2.27964
0.24486,1.36322
0.41439,1.48816
0.76147,2.33844
0.59566,1.87575
0.63847,2.02415
0.44437,1.59465
0.63611,1.84271
0.13179,1.14849
0.14361,1.41874
0.52024,1.74340
0.35364,1.55223
0.36690,1.44055
0.94451,4.13434
0.08482,1.13261
0.36921,1.48260
0.54782,1.61659
0.84375,2.85315
0.04190,1.12490
0.34233,1.34762
0.87966,3.36678
0.49546,1.58243
0.74005,2.16026
0.76442,2.37700
0.57409,1.74954
0.21835,1.35644
0.82984,2.95693
0.40925,1.62389
0.04427,1.09717
0.38132,1.62942
0.71162,2.30852
0.31886,1.56625
0.70170,2.10617
0.83952,3.09291
0.70810,1.95671
0.34249,1.36769
0.42384,1.39706
0.79116,2.46665
0.30152,1.35797
0.95783,4.36634
0.15939,1.25432
0.74570,2.29305
0.16067,1.22412
0.54654,1.67195
0.64024,1.79440
0.11324,1.06300
0.87844,3.18200
0.14878,1.31558
0.29360,1.30122
0.78258,2.61740
0.56367,1.71049
0.07144,0.98664
0.92494,3.82991
0.30998,1.21260
